itemId,iid
1855326078,10582
1855383446,10583
1856230031,10584
1856263967,10585
185695207X,10586
185695210X,10587
185695708X,10588
1857020804,10589
1857022173,10590
1857152484,10591
185723135X,10592
185723569X,10593
1857236262,10594
185744101X,10595
1857443950,10596
1857823125,10597
185788065X,10598
1857990625,10599
1857994922,10600
1858284562,10601
1858600081,10602
1859035396,10603
1859584977,10604
1859679110,10605
1859723063,10606
1859842585,10607
1859843239,10608
1859846793,10609
1859846947,10610
1859846955,10611
1859988644,10612
1860219616,10613
186021990X,10614
186039826X,10615
1860429866,10616
1860461611,10617
1860461670,10618
1860463053,10619
1860465803,10620
1860465978,10621
1860466354,10622
1860466680,10623
1860497624,10624
186066153X,10625
1861002726,10626
1861631553,10627
1862040982,10628
1862045984,10629
1862076952,10630
1862077312,10631
1862077339,10632
1862077487,10633
1862077509,10634
1862077614,10635
1863406077,10636
1863406085,10637
1864501723,10638
1864501731,10639
1870612922,10640
1874061343,10641
1874622167,10642
1875671110,10643
1877673706,10644
1877733075,10645
1877988235,10646
1877988294,10647
187806777X,10648
1878346407,10649
1878424483,10650
1878923102,10651
1878990896,10652
1879045001,10653
187904501X,10654
1879045052,10655
1879085704,10656
1879159155,10657
1879181010,10658
1879181037,10659
1879384620,10660
1879427214,10661
1879483912,10662
187950541X,10663
1879505541,10664
187955755X,10665
187973706X,10666
187994135X,10667
1879998033,10668
1880000199,10669
1880115069,10670
1880393026,10671
1880685221,10672
1880685264,10673
1880685329,10674
1880685337,10675
1880685353,10676
1881089657,10677
1881273318,10678
1881273423,10679
1881273571,10680
1881524639,10681
1882413032,10682
1882513061,10683
1882577922,10684
1882577973,10685
1882577981,10686
1882593979,10687
1882810481,10688
1882810651,10689
1883010594,10690
1883011035,10691
188301106X,10692
1883011078,10693
1883011086,10694
1883011140,10695
188301123X,10696
1883011248,10697
1883011450,10698
1883011469,10699
1883011493,10700
1883188237,10701
1883268060,10702
1883319250,10703
1883319676,10704
1883398363,10705
1883402948,10706
1883620074,10707
1883620082,10708
1883672066,10709
1883934028,10710
1883937760,10711
1883937884,10712
1883955025,10713
1883959004,10714
1883959020,10715
1883991021,10716
1883991307,10717
1884852041,10718
1884910211,10719
1884910270,10720
1884956173,10721
188495622X,10722
1884956270,10723
1885119178,10724
1885119208,10725
1885119313,10726
1885119534,10727
1885203322,10728
1885217714,10729
1885228678,10730
1885266111,10731
1885767838,10732
1885767846,10733
1885767870,10734
1885795386,10735
1886110662,10736
1886388172,10737
1886939357,10738
1886940045,10739
1886969493,10740
1886969698,10741
1887128476,10742
1887159584,10743
1887159681,10744
1887208011,10745
1887208070,10746
1887245006,10747
188731721X,10748
1887368566,10749
1887368671,10750
1887368701,10751
1887368841,10752
1888001119,10753
1888004630,10754
1888043040,10755
1888047054,10756
1888173300,10757
1888451165,10758
1888451327,10759
188895289X,10760
1888960027,10761
1889071099,10762
1889186066,10763
1889186090,10764
1889195324,10765
1889195499,10766
1889762105,10767
1889910171,10768
1890208094,10769
1890208205,10770
1890208272,10771
1890318477,10772
1890612456,10773
1890612472,10774
1890626503,10775
1890626554,10776
1890626570,10777
1890768634,10778
1890774154,10779
1890774227,10780
1890885053,10781
1891105213,10782
1891105221,10783
1891347004,10784
1891400118,10785
1891400207,10786
1891400274,10787
1891620002,10788
1891620029,10789
1891620053,10790
1891620096,10791
1891620274,10792
1891661310,10793
1891824171,10794
1891830090,10795
1891892002,10796
1892049252,10797
1892065142,10798
1892065169,10799
189206524X,10800
1892065258,10801
1892065541,10802
1892112604,10803
1892123231,10804
1892129035,10805
1892145073,10806
189221301X,10807
1892213087,10808
1892389347,10809
1892389614,10810
1892391201,10811
1892391236,10812
1892427044,10813
1892784157,10814
1893224546,10815
1893554430,10816
1893554449,10817
189355452X,10818
1893554600,10819
1893554643,10820
1893554708,10821
1893554732,10822
1893554759,10823
1893732878,10824
1893896056,10825
1893896099,10826
189389617X,10827
189415407X,10828
1896232043,10829
1896239846,10830
1896597122,10831
1896597149,10832
1896597297,10833
1896597394,10834
1896597491,10835
1896764614,10836
1896764916,10837
1896944078,10838
1896944094,10839
1896944329,10840
1897217404,10841
1899841091,10842
1899866213,10843
1900924854,10844
1901952959,10845
1902578120,10846
190259357X,10847
1902852087,10848
1902852095,10849
1902881524,10850
1902934229,10851
1903296374,10852
1903654025,10853
1903689244,10854
1903900581,10855
1904132111,10856
1904132197,10857
1904224911,10858
190449272X,10859
1904492789,10860
1904859283,10861
1904859461,10862
1905108141,10863
1905202105,10864
1928673090,10865
1928746012,10866
192903475X,10867
1929077378,10868
1929125305,10869
1929229488,10870
1929266081,10871
1929355211,10872
1929613180,10873
1929653565,10874
1929653581,10875
1929653751,10876
1929998597,10877
1929998600,10878
1930051999,10879
1930074131,10880
1930110502,10881
1930110596,10882
1930110979,10883
1930110995,10884
1930180047,10885
1930180144,10886
1930252579,10887
1930278241,10888
1930754671,10889
1930782128,10890
1930859619,10891
1930865120,10892
1930865465,10893
1930865538,10894
1930865597,10895
1930892128,10896
1930916752,10897
1930928327,10898
1930928394,10899
1930928440,10900
1930928467,10901
1930928513,10902
1930953712,10903
1931018367,10904
1931044309,10905
1931055440,10906
1931081654,10907
1931082006,10908
1931082049,10909
193108209X,10910
1931095736,10911
1931153957,10912
1931402183,10913
1931402191,10914
1931402205,10915
1931412065,10916
1931498881,10917
1931498997,10918
193149942X,10919
1931499543,10920
1931499659,10921
1931499748,10922
1931499799,10923
1931599661,10924
1931741565,10925
1931741697,10926
1931788472,10927
1931836043,10928
1931836051,10929
1931836094,10930
1931836361,10931
1931836418,10932
1931947058,10933
1931993343,10934
1932100008,10935
1932100024,10936
1932100083,10937
1932100385,10938
1932124640,10939
1932173102,10940
1932225277,10941
193230004X,10942
1932300090,10943
1932303707,10944
1932360689,10945
1932360824,10946
1932360859,10947
1932361278,10948
1932382364,10949
1932420053,10950
1932420207,10951
193242900X,10952
1932429239,10953
1932560491,10954
1932560645,10955
1932565302,10956
1932586121,10957
1932586296,10958
193258630X,10959
1932586334,10960
1932586393,10961
1932796061,10962
1932859152,10963
1932907009,10964
1932907017,10965
193290705X,10966
1932907130,10967
1932907149,10968
1932958509,10969
1933060050,10970
1933102071,10971
1933285133,10972
1933299649,10973
1933389192,10974
1933389214,10975
1933471921,10976
1933562668,10977
1933725222,10978
1933929014,10979
201167607X,10980
2070537625,10981
2253061018,10982
2264008326,10983
2266014099,10984
2266074776,10985
2266144340,10986
2290313157,10987
2841112772,10988
2913621031,10989
3404148665,10990
3438051109,10991
3518396161,10992
3822822841,10993
3822828300,10994
3822863947,10995
382286398X,10996
3822896365,10997
382385576X,10998
3829020295,10999
3861871114,11000
3893380213,11001
3905509326,11002
3908247667,11003
3936709033,11004
3936709084,11005
4770011067,11006
4770015321,11007
4770015445,11008
4770020589,11009
4770020678,11010
4770024800,11011
4770025335,11012
4770026080,11013
4770029578,11014
4770029942,11015
4770029993,11016
4774307084,11017
4774307106,11018
4789011623,11019
5550909596,11020
5552039157,11021
5552237544,11022
5552342577,11023
5553664330,11024
5553670578,11025
5553674751,11026
5553679354,11027
5553680336,11028
5553680638,11029
5554950426,11030
5556068119,11031
5556068151,11032
5557079629,11033
5557096248,11034
5557102396,11035
555711694X,11036
555711730X,11037
5557118098,11038
5557122532,11039
5557123083,11040
5557123385,11041
555860302X,11042
5558603038,11043
5558603046,11044
5558623055,11045
6306631275,11046
8120811879,11047
8173051054,11048
8175300434,11049
8178222507,11050
8187570598,11051
8188280194,11052
8372793476,11053
8401013755,11054
8401423031,11055
8408023217,11056
8420482013,11057
8432296228,11058
8466301941,11059
8471690209,11060
8481092401,11061
8498000831,11062
8755327443,11063
8804497882,11064
8890104007,11065
9500700891,11066
9500705869,11067
9561001624,11068
9561002183,11069
9561002353,11070
9562910334,11071
956291058X,11072
9562911217,11073
9562919765,11074
956291996X,11075
9568351280,11076
9568356142,11077
9568356266,11078
9568530304,11079
956853041X,11080
9568530428,11081
957818171X,11082
9626341963,11083
9626342781,11084
9626348275,11085
9669603420,11086
9686769005,11087
9739839223,11088
9749238931,11089
9875800619,11090
9941807450,11091
9966805788,11092
9990407916,11093
9991044213,11094
9991196099,11095
9991677429,11096
9992763914,11097
9992796006,11098
999288374X,11099
9992927372,11100
9993121983,11101
9993183709,11102
9993552011,11103
9993698253,11104
9993776432,11105
9994150308,11106
9994437682,11107
9994521969,11108
9994653571,11109
9994788469,11110
9994790161,11111
9994931555,11112
9995339986,11113
9995461471,11114
9996527042,11115
9997407695,11116
9997412753,11117
9997502299,11118
999750755X,11119
9997513339,11120
9997513371,11121
9997545095,11122
9997555201,11123
9997648250,11124
B0000062TU,11125
B000056MLC,11126
B000056MLD,11127
B000056MLL,11128
B000057G7X,11129
B00005BC0R,11130
B00005BC0U,11131
B00005BC19,11132
B00005BC1Q,11133
B00005J6VF,11134
B00005J6VI,11135
B00005J6VJ,11136
B00005J6VL,11137
B00005J6VM,11138
B00005JH2U,11139
B00005JH2Z,11140
B00005JH30,11141
B00005JH31,11142
B00005JH32,11143
B00005JH33,11144
B00005JH35,11145
B00005JH36,11146
B00005JH37,11147
B00005JH38,11148
B00005JH3A,11149
B00005JH3D,11150
B00005N5OG,11151
B00005N5OH,11152
B00005NKL9,11153
B00005NKLA,11154
B00005NKLB,11155
B00005NKLG,11156
B00005NKLI,11157
B00005NKLK,11158
B00005NKLN,11159
B00005NKLP,11160
B00005O4H3,11161
B00005O4H4,11162
B00005O4H6,11163
B00005O4HA,11164
B00005O4HC,11165
B00005O4HD,11166
B00005QTGV,11167
B00005QTGW,11168
B00005QTGX,11169
B00005QTGY,11170
B00005QTH2,11171
B00005QTH3,11172
B00005QTH6,11173
B00005QTH7,11174
B00005QTH8,11175
B00005QTH9,11176
B00005QTHA,11177
B00005QTHF,11178
B00005QTHG,11179
B00005QTHH,11180
B00005QTHL,11181
B00005QTHM,11182
B00005T2XT,11183
B00005TZY5,11184
B00005TZY6,11185
B00005TZY7,11186
B00005TZY8,11187
B00005UVH7,11188
B00005UVH9,11189
B00005VO13,11190
B00005VO1C,11191
B00005VO1Z,11192
B00005VO2K,11193
B00005VO83,11194
B00005VOE8,11195
B00005VOED,11196
B00005VOEW,11197
B00005VOF2,11198
B00005VOFP,11199
B00005VOJC,11200
B00005VOKL,11201
B00005VOLZ,11202
B00005VONV,11203
B00005VOPZ,11204
B00005VOU7,11205
B00005VP26,11206
B00005VP9M,11207
B00005VPAJ,11208
B00005VPC9,11209
B00005VPKM,11210
B00005VPQ2,11211
B00005VPYO,11212
B00005VPZP,11213
B00005VQ5R,11214
B00005VQ6K,11215
B00005VQ7B,11216
B00005VQF2,11217
B00005VQG6,11218
B00005VQGF,11219
B00005VQHS,11220
B00005VQKJ,11221
B00005VQKK,11222
B00005VQO4,11223
B00005VQOX,11224
B00005VQTU,11225
B00005VQTX,11226
B00005VQTZ,11227
B00005VQVS,11228
B00005VQYG,11229
B00005VR2O,11230
B00005VR30,11231
B00005VR3X,11232
B00005VR4S,11233
B00005VR4X,11234
B00005VRCG,11235
B00005VRDG,11236
B00005VRFD,11237
B00005VRFQ,11238
B00005VRQF,11239
B00005VS2U,11240
B00005VS5N,11241
B00005VS84,11242
B00005VS85,11243
B00005VS8A,11244
B00005VSEM,11245
B00005VSHC,11246
B00005VSHT,11247
B00005VSQ2,11248
B00005VSQK,11249
B00005W810,11250
B00005W85V,11251
B00005W86O,11252
B00005W8AQ,11253
B00005W8B3,11254
B00005W8B6,11255
B00005W8D7,11256
B00005W8DW,11257
B00005W8G5,11258
B00005W8HB,11259
B00005W8I6,11260
B00005W8IO,11261
B00005W8RE,11262
B00005W8RO,11263
B00005W8T2,11264
B00005W8TB,11265
B00005W8WW,11266
B00005W8Z2,11267
B00005W907,11268
B00005W90I,11269
B00005W93W,11270
B00005W94O,11271
B00005W9B4,11272
B00005W9E7,11273
B00005W9OF,11274
B00005W9OK,11275
B00005W9ON,11276
B00005W9QT,11277
B00005W9R7,11278
B00005W9SO,11279
B00005W9TZ,11280
B00005W9V3,11281
B00005W9W7,11282
B00005WK1C,11283
B00005WKAW,11284
B00005WKDR,11285
B00005WKE2,11286
B00005WKGA,11287
B00005WKTA,11288
B00005WKUT,11289
B00005WKVG,11290
B00005WKVU,11291
B00005WL10,11292
B00005WL1V,11293
B00005WL4N,11294
B00005WL7G,11295
B00005WLCN,11296
B00005WLDI,11297
B00005WLEI,11298
B00005WLGA,11299
B00005WLLQ,11300
B00005WLNP,11301
B00005WLOZ,11302
B00005WLT2,11303
B00005WLUQ,11304
B00005WLXE,11305
B00005WLYL,11306
B00005WLYM,11307
B00005WM0Q,11308
B00005WM2M,11309
B00005WM53,11310
B00005WMFG,11311
B00005WMIU,11312
B00005WMMN,11313
B00005WMSZ,11314
B00005WMTN,11315
B00005WMZQ,11316
B00005WN8O,11317
B00005WNBQ,11318
B00005WNGE,11319
B00005WNKE,11320
B00005WNP1,11321
B00005WNSD,11322
B00005WNST,11323
B00005WNTY,11324
B00005WNUS,11325
B00005WO0T,11326
B00005WO3L,11327
B00005WO63,11328
B00005WODN,11329
B00005WOF9,11330
B00005WOGV,11331
B00005WOJ4,11332
B00005WOL1,11333
B00005WOLH,11334
B00005WONY,11335
B00005WOPO,11336
B00005WORP,11337
B00005WOW1,11338
B00005WOXL,11339
B00005WOYP,11340
B00005X3W6,11341
B00005X3Z5,11342
B00005X421,11343
B00005X42Q,11344
B00005X452,11345
B00005X45M,11346
B00005X479,11347
B00005X47A,11348
B00005X47E,11349
B00005X4F6,11350
B00005X4FO,11351
B00005X4FP,11352
B00005X4GQ,11353
B00005X4LT,11354
B00005X4Q5,11355
B00005X4Z5,11356
B00005X4Z6,11357
B00005X4ZP,11358
B00005X502,11359
B00005X504,11360
B00005X507,11361
B00005X50V,11362
B00005X51R,11363
B00005X539,11364
B00005X554,11365
B00005X559,11366
B00005X55R,11367
B00005X55Y,11368
B00005X5BX,11369
B00005X5DP,11370
B00005X5NO,11371
B00005X5T8,11372
B00005X5TX,11373
B00005X5UM,11374
B00005X5VI,11375
B00005X60D,11376
B00005X68L,11377
B00005X6B4,11378
B00005X6BC,11379
B00005X6BS,11380
B00005X6EM,11381
B00005X6FB,11382
B00005X6H7,11383
B00005X6HM,11384
B00005X6IL,11385
B00005X6KV,11386
B00005X6RD,11387
B00005X6S9,11388
B00005X6SN,11389
B00005XIWE,11390
B00005XK7B,11391
B00005Y229,11392
B00005Y22A,11393
B00005Y22B,11394
B00005Y22F,11395
B0000630MU,11396
B0000632J1,11397
